editorial_key,highlight_key,title,editor,topic,ref,doi
/content/359/6380/twil,/sci/359/6380/1115.6.full.html,Scientific reasoning on paper,Melissa McCartney,Education,CBE Life Sci. Educ. 10.1187/cbe.17-03-0052 (2018),10.1187/cbe.17-03-0052
/content/359/6380/twil,/sci/359/6380/1115.7.full.html,Mesocrystal morphogenesis,Phil Szuromi,Framework Morphology,J. Am. Chem. Soc. 10.1021/jacs7b12633 (2018),10.1021/jacs7b12633
/content/359/6381/twil,/sci/359/6381/1228.1.full.html,Speaking in parts,Sacha Vignieri,Vocal Behavior,Curr. Biol. 10.1016/j.cub.2018.01.070 (2018),10.1016/j.cub.2018.01.070
/content/359/6381/twil,/sci/359/6381/1228.2.full.html,Predicting fecal transplant success,Caroline Ash,Microbiota,Cell Host Microbe 10.1016/j.chom.2018.01.003 (2018),10.1016/j.chom.2018.01.003
/content/359/6381/twil,/sci/359/6381/1228.3.full.html,Secrets of CRISPR enzymes revealed,Steve Mao,Molecular Biology,eLife 10.7554/eLife.32724 (2018),10.7554/eLife.32724
/content/359/6381/twil,/sci/359/6381/1228.3.full.html,Secrets of CRISPR enzymes revealed,Steve Mao,Molecular Biology,"Mol. Cell. 10.1016/j.molcel.2018.01.025, 10.1016/j.molcel.2018.01.032 (2018)",10.1016/j.molcel.2018.01.025
/content/359/6381/twil,/sci/359/6381/1228.4.full.html,Tracking expanding dimensions of words,Barbara R. Jasny,Linguistics,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1714730115 (2018),10.1073/pnas.1714730115
/content/359/6381/twil,/sci/359/6381/1228.5.full.html,Tumor sensing by the immune system,Lisa D. Chong,Tumor Immunology,Sci. Rep. 10.1038/s41598-018-20608-6 (2018),10.1038/s41598-018-20608-6
/content/359/6381/twil,/sci/359/6381/1228.6.full.html,Plant puzzle patterns,Andrew M. Sugden,Plant Morphology,eLife 10.7554/eLife.32794 (2018),10.7554/eLife.32794
/content/359/6381/twil,/sci/359/6381/1228.7.full.html,Seeing the human hand,H. Jesse Smith,Climate Change,Geophys. Res. Lett. 10.1002/2017GL076327 (2018),10.1002/2017GL076327
/content/359/6382/twil,/sci/359/6382/1374.1.full.html,Human impact on African forests,Andrew M. Sugden,Paleoecology,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1715336115 (2018),10.1073/pnas.1715336115
/content/359/6382/twil,/sci/359/6382/1374.2.full.html,Natural variation in salt tolerance,Pamela J. Hines,Plant Science,"Plant Cell 29, 3198 (2017)",NA
/content/359/6382/twil,/sci/359/6382/1374.3.full.html,A circular solution for quantum simulation,Jelena Stajic,Physics,"Phys. Rev. X 8, 011032 (2018)",NA
/content/359/6382/twil,/sci/359/6382/1374.4.full.html,"Faster, faster, faster",Ian S. Osborne,Optical Communication,"Opt. Lett. 43, 723 (2018)",NA
/content/359/6382/twil,/sci/359/6382/1374.5.full.html,The chill of a warming world,H. Jesse Smith,Climate Extremes,Nat. Commun. 10.1038/s41467-018-02992-9 (2018),10.1038/s41467-018-02992-9
/content/359/6382/twil,/sci/359/6382/1374.6.full.html,Neurogenesis and the sleeping fly,Beverly A. Purnell,Neurogenesis,eLife 10.7554/eLife.33220.001 (2018),10.7554/eLife.33220.001
/content/359/6382/twil,/sci/359/6382/1374.7.full.html,Cell geometry regulates differentiation,Gemma Alderton,Biophysics,"Nat. Mater. 17, 237 (2018)",NA
/content/359/6383/twil,/sci/359/6383/1481.1.full.html,Searching the solar system with pulsars,Keith T. Smith,Solar System,"Mon. Not. R. Astron. Soc. 475, 3644 (2018)",NA
/content/359/6383/twil,/sci/359/6383/1481.2.full.html,Blood biomarkers for melanoma therapy,Priscilla N. Kelly,Cancer,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1719264115 (2018),10.1073/pnas.1719264115
/content/359/6383/twil,/sci/359/6383/1481.3.full.html,A bat's STING is less potent,Seth Thomas Scanlon,Immunology,"Cell Host Microbe 23, 297 (2018)",NA
/content/359/6383/twil,/sci/359/6383/1481.4.full.html,We choose what we want to hear,Peter Stern,Neuroscience,"J. Neurosci. 38, 2844 (2018)",NA
/content/359/6383/twil,/sci/359/6383/1481.5.full.html,"Right time, right speed, right size",Stella M. Hurtley,Cell Biology,J. Cell Biol. 10.1083/jcb.201801014 (2018),10.1083/jcb.201801014
/content/359/6383/twil,/sci/359/6383/1481.6.full.html,A scaffold for small proteins,Michael A. Funk,Structural Biology,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1718825115 (2018),10.1073/pnas.1718825115
/content/359/6383/twil,/sci/359/6383/1481.7.full.html,Enacting a program's plans for synthesis,Jake Yeston,Organic Chemistry,"Chem 4, 522 (2018)",NA
/content/360/6384/twil,/sci/360/6384/45.1.full.html,Specializations for alpine living,Pamela J. Hines,Plant Science,Flora 10.1016/j.flora.2018.02.006 (2018),10.1016/j.flora.2018.02.006
/content/360/6384/twil,/sci/360/6384/45.2.full.html,Refining diabetes into five types,Priscilla N. Kelly,Metabolism,Lancet Diabetes Endocrinol. 10.1016/S2213-8587(18)30051-2 (2018),10.1016/S2213-8587(18)30051-2
/content/360/6384/twil,/sci/360/6384/45.3.full.html,Aging muscle: Use it or lose it,L. Bryan Ray,Aging,Aging Cell 10.1111/acel.12735 (2018),10.1111/acel.12735
/content/360/6384/twil,/sci/360/6384/45.4.full.html,Tumor-agnostic therapy gets on TRK,Paula A. Kiberstis,Cancer,"New Engl. J. Med. 378, 731 (2018)",NA
/content/360/6384/twil,/sci/360/6384/45.5.full.html,A revealing view of oxides,Marc S. Lavine,Materials Science,Nano Lett. 10.1021/acs.nanolett.8b00068 (2018),10.1021/acs.nanolett.8b00068
/content/360/6384/twil,/sci/360/6384/45.6.full.html,A balance between content and process,Melissa McCartney,Education,"J. Coll. Sci. Teach. 47, 72 (2018)",NA
/content/360/6384/twil,/sci/360/6384/45.7.full.html,Layers for red luminescence,Phil Szuromi,Perovskite Materials,J. Am. Chem. Soc. 10.1021/jacs.8b00194 (2018),10.1021/jacs.8b00194
/content/360/6385/twil,/sci/360/6385/167.1.full.html,Sexual signals not so strict,Sacha Vignieri,Social Signals,Behav. Ecol. Sociobiol. 10.1007/s00265-018-2486-6 (2018),10.1007/s00265-018-2486-6
/content/360/6385/twil,/sci/360/6385/167.2.full.html,Silicon sheds its harmonicity,Brent Grocholski,Materials Science,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1707745115 (2018),10.1073/pnas.1707745115
/content/360/6385/twil,/sci/360/6385/167.3.full.html,Wildflower contamination with neonicotinoids,Julia Fahrenkamp-Uppenbrink,Environment,"Environ. Sci. Technol. 52, 3990 (2018)",NA
/content/360/6385/twil,/sci/360/6385/167.4.full.html,"Denisovans shaped our genomes, twice",Steve Mao,Genomics,"Cell 173, 53(2018)",NA
/content/360/6385/twil,/sci/360/6385/167.5.full.html,Reforestation to enhance the soil carbon sink,Andrew M. Sugden,Carbon Sequestration,"Proc. Natl. Acad. Sci. U.S.A. 115, 2776 (2018)",NA
/content/360/6385/twil,/sci/360/6385/167.6.full.html,Seeing the clasps that stabilize prion fibrils,Valda Vinson,Structural Biology,"Nat. Struct. Mol. Biol. 25, 131 (2018)",NA
/content/360/6385/twil,/sci/360/6385/167.7.full.html,Superstars drive regional drug use,Brad Wible,Technology Adoption,"Rev. Econ. Stat. 100, 29 (2018)",NA
/content/360/6386/twil,/sci/360/6386/281.1.full.html,Tuning the soil for growth,Gemma Alderton,Plant Microbiology,"Nat. Microbiol. 3, 470 (2018)",NA
/content/360/6386/twil,/sci/360/6386/281.2.full.html,"Tying genotype to phenotype, cell by cell",Laura M. Zahn,Single-Cell Genomics,Nat. Genet. 10.1038/s41588-018-0089-9 (2018),10.1038/s41588-018-0089-9
/content/360/6386/twil,/sci/360/6386/281.3.full.html,Weathering life after death,Caroline Ash,Microbiology,"Environ. Microbiol. 20, 958 (2018)",NA
/content/360/6386/twil,/sci/360/6386/281.4.full.html,Explaining uneven mass loss,H. Jesse Smith,Ice Sheets,Geophys. Res. Lett. 10.1002/2017GL076561 (2018),10.1002/2017GL076561
/content/360/6386/twil,/sci/360/6386/281.5.full.html,Manipulating an antiferromagnet,Jelena Stajic,Magnetism,"Nat. Electron. 1, 172 (2018)",NA
/content/360/6386/twil,/sci/360/6386/281.6.full.html,Reconfigurable metasurfaces,Ian S. Osborne,Metasurfaces,"Optica 5, 303 (2018)",NA
/content/360/6386/twil,/sci/360/6386/281.7.full.html,Even more genes control cell growth,L. Bryan Ray,Cancer,Cell 10.1016/j.cell.2018.02.037 (2018),10.1016/j.cell.2018.02.037
/content/360/6387/twil,/sci/360/6387/394.1.full.html,The brain as a work in progress,Pamela J. Hines,Neurodevelopment,"J. Neurosci. 38, 3559 (2018)",NA
/content/360/6387/twil,/sci/360/6387/394.2.full.html,Lessons learned from the JACS Challenge,Jake Yeston,Scholarly Publishing,"PLOS ONE 13, e0194903 (2018)",NA
/content/360/6387/twil,/sci/360/6387/394.3.full.html,Staving off diabetes,Priscilla N. Kelly,Diabetes,N. Engl. J. Med. 10.1056/NEJMoa171323.1 (2018),10.1056/NEJMoa171323.1
/content/360/6387/twil,/sci/360/6387/394.4.full.html,Gut bugs encourage hematopoietic recovery,Beverly A. Purnell,Hematopoiesis,Cell Host Microbe 10.1016/j.chom.2018.03.002 (2018),10.1016/j.chom.2018.03.002
/content/360/6387/twil,/sci/360/6387/394.5.full.html,A cool model for biomedical research,Paula A. Kiberstis,Medicine,Cell 10.1016/j.cell.2018.03.010 (2018),10.1016/j.cell.2018.03.010
/content/360/6387/twil,/sci/360/6387/394.6.full.html,A brief flash from our closest neighbor,Keith T. Smith,Stellar Activity,"Astrophys. J. 855, L2 (2018)",NA
/content/360/6387/twil,/sci/360/6387/394.7.full.html,A safe haven for the small,Michael A. Funk,Microbiome,eLife 10.7554/eLife.32581 (2018),10.7554/eLife.32581
/content/360/6388/twil,/sci/360/6388/504.1.full.html,Winter can be hard,Sacha Vignieri,Foraging Ecology,Mar. Ecol. Prog. Ser. 10.3354/meps12509 (2018),10.3354/meps12509
/content/360/6388/twil,/sci/360/6388/504.2.full.html,Watching the clock in asthma,Seth Thomas Scanlon,Immunology,"Mucosal Immunol. 11, 97 (2018)",NA
/content/360/6388/twil,/sci/360/6388/504.3.full.html,Synaptic downscaling during “up” states,Peter Stern,Neuroscience,"Neuron 97, 1244 (2018)",NA
/content/360/6388/twil,/sci/360/6388/504.4.full.html,Mitochondria fight Toxoplasma for fat,Stella M. Hurtley,Cell Biology,"Cell Metab. 27, 886 (2018)",NA
/content/360/6388/twil,/sci/360/6388/504.5.full.html,You can't be what you can't see,Melissa McCartney,Education,Am. Educ. Res. J. 10.3102/0002831218759034 (2018),10.3102/0002831218759034
/content/360/6388/twil,/sci/360/6388/504.6.full.html,Metallacycles in carbon supports,Phil Szuromi,Porous Materials,J. Am. Chem. Soc. 10.1021/jacs.8b02386 (2018),10.1021/jacs.8b02386
/content/360/6388/twil,/sci/360/6388/504.7.full.html,Reusable protein-based sensors,Marc S. Lavine,Chemistry,Small 10.1002/smll.201703357 (2018),10.1002/smll.201703357
/content/360/6389/twil,/sci/360/6389/616.1.full.html,Top-down or bottom-up?,Andrew M. Sugden,Paleoecology,Ecol. Lett. 10.1111/ele.12944 (2018),10.1111/ele.12944
/content/360/6389/twil,/sci/360/6389/616.2.full.html,Stress granule transcription,Steve Mao,Molecular Biology,Mol Cell. 10.1016/j.molcel.2018.02.025; Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1800038115 (2018),10.1016/j.molcel.2018.02.025
/content/360/6389/twil,/sci/360/6389/616.3.full.html,"Stop the clock: Tenure, gender, and children",Brad Wible,Academic Policies,Amer. Econ. Rev. 10.1257/aer.20160613 (2018),10.1257/aer.20160613
/content/360/6389/twil,/sci/360/6389/616.4.full.html,Early warning about emerging contaminants,Julia Fahrenkamp-Uppenbrink,Chemistry,Environ. Sci. Technol. 10.1021/acs.est.8b00365 (2018),10.1021/acs.est.8b00365
/content/360/6389/twil,/sci/360/6389/616.5.full.html,Sensing the stress,Lisa D. Chong,Vascular Biology,"Cell 173, 762 (2018)",NA
/content/360/6389/twil,/sci/360/6389/616.6.full.html,Dynamic fibrils drive protein assembly,Valda Vinson,Structural Biology,"Nat. Struct. Mol. Biol. 25, 341 (2018)",NA
/content/360/6389/twil,/sci/360/6389/616.7.full.html,Scaling up textiles that cool down,Brent Grocholski,Cooling Textiles,Nat. Sustain. 10.1038/s41893-018-0023-2 (2018),10.1038/s41893-018-0023-2
/content/360/6390/twil,/sci/360/6390/749.1.full.html,Plants work out which way is up,Pamela J. Hines,Plant Science,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1801895115 (2018),10.1073/pnas.1801895115
/content/360/6390/twil,/sci/360/6390/749.2.full.html,Timing metabolism in human muscle,Beverly A. Purnell,Circadian Regulation,eLife 10.7554/eLife.34114 (2018),10.7554/eLife.34114
/content/360/6390/twil,/sci/360/6390/749.3.full.html,Access to oxygen minimum zones,Caroline Ash,Oceans,Geophys. Res. Lett. 10.1029/2017GL076666 (2018),10.1029/2017GL076666
/content/360/6390/twil,/sci/360/6390/749.4.full.html,Tunable on-chip optical beam splitter,Ian S. Osborne,Optical Devices,"Opt. Lett. 43, 2142 (2018)",NA
/content/360/6390/twil,/sci/360/6390/749.5.full.html,Watching magnetic atoms thermalize,Jelena Stajic,Physics,"Phys. Rev. X 8, 021030 (2018)",NA
/content/360/6390/twil,/sci/360/6390/749.6.full.html,A pause in progress on air pollution,H. Jesse Smith,Air Pollution,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1801191115 (2018),10.1073/pnas.1801191115
/content/360/6390/twil,/sci/360/6390/749.7.full.html,Heating up suppresses appetite,Gemma Alderton,Appetite,PLOS Biol. 10.1371/journal.pbio.2004399 (2018),10.1371/journal.pbio.2004399
/content/360/6391/twil,/sci/360/6391/871.1.full.html,The roots of gray hair,Priscilla N. Kelly,Hair Color,PLOS Biol. 10.1371/journal.pbio.2003648 (2018),10.1371/journal.pbio.2003648
/content/360/6391/twil,/sci/360/6391/871.2.full.html,Aluminum's breakup with fluoroalkenes,Jake Yeston,Organometallics,Angew. Chem. Int. Ed. 10.1002/anie.201802321 (2018),10.1002/anie.201802321
/content/360/6391/twil,/sci/360/6391/871.3.full.html,Better to transfer than transfuse?,Paula A. Kiberstis,Gene Therapy,"New Engl. J. Med. 378, 1479 (2018)",NA
/content/360/6391/twil,/sci/360/6391/871.4.full.html,How hosts can defeat selfish elements,Laura M. Zahn,Genetics,Curr. Biol. 10.1016/j.cub.2018.04.010 (2018),10.1016/j.cub.2018.04.010
/content/360/6391/twil,/sci/360/6391/871.5.full.html,How drinking (alcohol) affects drinking (water),L. Bryan Ray,Physiology,Cell Metab. 10.1016/j.cmet.2018.04.001 (2018),10.1016/j.cmet.2018.04.001
/content/360/6391/twil,/sci/360/6391/871.6.full.html,Something from nothing,Michael A. Funk,Enzyme Evolution,Nat. Chem. Biol. 10.1038/s41589-018-0042-3 (2018),10.1038/s41589-018-0042-3
/content/360/6391/twil,/sci/360/6391/871.7.full.html,Simulating the future of our Universe,Keith T. Smith,Cosmology,Mon. Not. R. Astron. Soc. 10.1093/mnras/sty879 (2018),10.1093/mnras/sty879
/content/360/6392/twil,/sci/360/6392/977.1.full.html,"Acetylene in, PAHs out",Phil Szuromi,Organic Synthesis,J. Am. Chem. Soc. 10.1021/jacs.8b00900 (2018),10.1021/jacs.8b00900
/content/360/6392/twil,/sci/360/6392/977.2.full.html,Keeping stress granules in check,Stella M. Hurtley,Neurodegeneration,"Cell 173, 958 (2018)",NA
/content/360/6392/twil,/sci/360/6392/977.3.full.html,Island life,Sacha Vignieri,Vertebrate Paleontology,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1801143115 (2018),10.1073/pnas.1801143115
/content/360/6392/twil,/sci/360/6392/977.4.full.html,Bacteria restricted via C3-mediated autophagy,Seth Thomas Scanlon,Host Defense,"Cell Host Microbe 23, 644 (2018)",NA
/content/360/6392/twil,/sci/360/6392/977.5.full.html,Structured in a flash,Marc S. Lavine,Polymer Colloids,ACS Nano 10.1021/acsnano.8b01260 (2018),10.1021/acsnano.8b01260
/content/360/6392/twil,/sci/360/6392/977.6.full.html,A (dis)course in postdoc identities,Melissa McCartney,Education,CBE Life Sci. Educ. 10.1187/cbe.17-08-0177 (2018),10.1187/cbe.17-08-0177
/content/360/6392/twil,/sci/360/6392/977.7.full.html,Overcoming working memory limitations,Peter Stern,Neuroscience,"Proc. Natl. Acad. Sci. U.S.A. 115, 5010 (2018)",NA
/content/360/6393/twil,/sci/360/6393/1083.1.full.html,The San Andreas creeps along the decade,Brent Grocholski,Geophysics,Geophys. Res. Lett. 10.1002/2018GL077017 (2018),10.1002/2018GL077017
/content/360/6393/twil,/sci/360/6393/1083.2.full.html,The long and short of RNA export,Steve Mao,Molecular Biology,Genes Dev. 10.1101/gad.314856.118 (2018),10.1101/gad.314856.118
/content/360/6393/twil,/sci/360/6393/1083.3.full.html,An algal transformation in Lake Baikal,Andrew M. Sugden,Ecological Invasions,"Phycologia 57, 298 (2018)",NA
/content/360/6393/twil,/sci/360/6393/1083.4.full.html,Tissue-specific DNA demethylation after birth,Beverly A. Purnell,Dna Methylation,Nat. Comm. 10.1038/s41467-018-04456-6 (2018),10.1038/s41467-018-04456-6
/content/360/6393/twil,/sci/360/6393/1083.5.full.html,Not just a LARK,Valda Vinson,Protein Structure,Nat. Struct. Mol. Biol. 10.1038/s41594-018-0064-2 (2018),10.1038/s41594-018-0064-2
/content/360/6393/twil,/sci/360/6393/1083.6.full.html,Genomic crowdsourcing with privacy,Barbara R. Jasny,Genetics,Nat. Biotechnol. 10.1038/nbt.4108 (2018),10.1038/nbt.4108
/content/360/6393/twil,/sci/360/6393/1083.7.full.html,Hurting the most vulnerable,H. Jesse Smith,Climate Change Impacts,Geophys. Res. Lett. 10.1029/2018GL078430 (2018),10.1029/2018GL078430
/content/360/6394/twil,/sci/360/6394/1199.1.full.html,In the company of top quarks,Jelena Stajic,Particle Physics,"Phys. Rev. Lett. 120, 231801 (2018)",NA
/content/360/6394/twil,/sci/360/6394/1199.2.full.html,Salmon teleconnection disservice,Caroline Ash,Ecosystems,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1720577115 (2018),10.1073/pnas.1720577115
/content/360/6394/twil,/sci/360/6394/1199.2.full.html,Salmon teleconnection disservice,Caroline Ash,Ecosystems,Fisher. Oceanogr. 10.1111/fog.12276 (2018),10.1111/fog.12276
/content/360/6394/twil,/sci/360/6394/1199.3.full.html,Gut bacteria relieve epilepsy,Gemma Alderton,Microbiome,Cell 10.1016/j.cell.2018.04.027 (2018),10.1016/j.cell.2018.04.027
/content/360/6394/twil,/sci/360/6394/1199.4.full.html,RNA processing for metabolic control,L. Bryan Ray,Metabolism,Cell Metab. 10.1016/j.cmet.2018.02.023 (2018),10.1016/j.cmet.2018.02.023
/content/360/6394/twil,/sci/360/6394/1199.5.full.html,Variants may affect disease heritability,Laura M. Zahn,Human Genetics,PLOS Genet. 10.1371/journal.pgen.1007274 (2018),10.1371/journal.pgen.1007274
/content/360/6394/twil,/sci/360/6394/1199.6.full.html,A quantum enhancement for plasmonic sensors,Ian S. Osborne,Quantum Sensing,"Optica 5, 628 (2018)",NA
/content/360/6394/twil,/sci/360/6394/1199.7.full.html,Edge cases cause trouble,Michael A. Funk,Structural Biology,eLife 10.7554/eLife.34257 (2018),10.7554/eLife.34257
/content/360/6395/twil,/sci/360/6395/1311.1.full.html,Benzene ice clouds in Titan's atmosphere,Keith T. Smith,Planetary Science,"Icarus 310, 89 (2018)",NA
/content/360/6395/twil,/sci/360/6395/1311.2.full.html,Making a triple negative,Jake Yeston,Organic Chemistry,Angew. Chem. Int. Ed. 10.1002/anie.201803647 (2018),10.1002/anie.201803647
/content/360/6395/twil,/sci/360/6395/1311.3.full.html,Paired photoreceptors function as an oceanic depth gauge,Pamela J. Hines,Planktonic Neuroscience,eLife 10.7554/eLife.36440 (2018),10.7554/eLife.36440
/content/360/6395/twil,/sci/360/6395/1311.4.full.html,A ray of hope for advanced breast cancer,Paula A. Kiberstis,Oncology,Nat. Med. 10.1038/s41591-018-0040-8 (2018),10.1038/s41591-018-0040-8
/content/360/6395/twil,/sci/360/6395/1311.5.full.html,A good excuse to sleep in,Priscilla N. Kelly,Sleep,J. Sleep Res. 10.1111/jsr.12712 (2018),10.1111/jsr.12712
/content/360/6395/twil,/sci/360/6395/1311.6.full.html,Warming in Greenland's past,H. Jesse Smith,Climate Change,Proc. Natl. Acad. Sci. U.S.A. 10.1073/pnas.1720420115 (2018),10.1073/pnas.1720420115
/content/360/6395/twil,/sci/360/6395/1311.7.full.html,The human prefrontal cortex is special,Peter Stern,Neuroscience,"Proc. Natl. Acad. Sci. U.S.A. 115, E5183 (2018)",NA
/content/360/6396/twil,/sci/360/6396/1417.1.full.html,A site for sore eyes,Seth Thomas Scanlon,Immunology,Mucosal Immunol. 10.1038/s41385-018-0040-5 (2018),10.1038/s41385-018-0040-5
/content/360/6396/twil,/sci/360/6396/1417.2.full.html,Memories: Just a phase,Stella M. Hurtley,Cell Biology,Cell Syst. 10.1016/j.cels.2018.05.002 (2018),10.1016/j.cels.2018.05.002
